,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
6101,They need help now.,21,34_2008,18,18,11448,11468,,"{""Claim"": 4, ""O"": 1}",Claim,They need help now.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,654.2,655.28,NOT_FOUND
6102,The focus will change with Barack Obama.,21,34_2008,19,19,11468,11509,,"{""Claim"": 7, ""O"": 1}",Claim,The focus will change with Barack Obama.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,655.28,657.24,NOT_FOUND
6103,PALIN: I would like to respond about the tax increases.,23,34_2008,0,0,11626,11682,,"{""O"": 12}",O, I would like to respond about the tax increases.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,661.36,663.64,NOT_FOUND
6104,We can speak in agreement here that darn right we need tax relief for Americans so that jobs can be created here.,23,34_2008,1,1,11682,11796,,"{""O"": 10, ""Claim"": 13}",Claim,We can speak in agreement here that darn right we need tax relief for Americans so that jobs can be created here.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,663.64,671.4,NOT_FOUND
6105,"Now, Barack Obama and Senator Biden also voted for the largest tax increases in U.S. history.",23,34_2008,2,2,11796,11890,,"{""O"": 3, ""Claim"": 15}",Claim,"Now, Barack Obama and Senator Biden also voted for the largest tax increases in U.S. history.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,671.4,678.44,NOT_FOUND
6106,"Barack had 94 opportunities to side on the people's side and reduce taxes and 94 times he voted to increase taxes or not support a tax reduction, 94 times.Now, that's not what we need to create jobs and really bolster and heat up our economy.",23,34_2008,3,3,11890,12133,,"{""Premise"": 31, ""O"": 2, ""Claim"": 17}",Premise,"Barack had 94 opportunities to side on the people's side and reduce taxes and 94 times he voted to increase taxes or not support a tax reduction, 94 times.Now, that's not what we need to create jobs and really bolster and heat up our economy.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,678.44,696.68,NOT_FOUND
6107,We do need the private sector to be able to keep more of what we earn and produce.,23,34_2008,4,4,12133,12216,,"{""Claim"": 18, ""O"": 1}",Claim,We do need the private sector to be able to keep more of what we earn and produce.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,696.68,701.24,NOT_FOUND
6108,Government is going to have to learn to be more efficient and live with less if that's what it takes to reign in the government growth that we've seen today.,23,34_2008,5,5,12216,12374,,"{""Claim"": 15, ""O"": 18}",O,Government is going to have to learn to be more efficient and live with less if that's what it takes to reign in the government growth that we've seen today.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,701.24,708.96,NOT_FOUND
6109,"But we do need tax relief and Barack Obama even supported increasing taxes as late as last year for those families making only $42,000 a year.",23,34_2008,6,6,12374,12517,,"{""O"": 3, ""Claim"": 5, ""Premise"": 20}",Premise,"But we do need tax relief and Barack Obama even supported increasing taxes as late as last year for those families making only $42,000 a year.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,708.96,719.96,NOT_FOUND
6110,That's a lot of middle income average American families to increase taxes on them.,23,34_2008,7,7,12517,12600,,"{""Claim"": 15, ""O"": 1}",Claim,That's a lot of middle income average American families to increase taxes on them.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,719.96,725.6,NOT_FOUND
6111,I think that is the way to kill jobs and to continue to harm our economy.,23,34_2008,8,8,12600,12674,,"{""Claim"": 16, ""O"": 1}",Claim,I think that is the way to kill jobs and to continue to harm our economy.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,725.6,729.72,NOT_FOUND
6112,BIDEN: The charge is absolutely not true.,25,34_2008,0,0,12693,12735,,"{""O"": 3, ""Claim"": 6}",Claim, The charge is absolutely not true.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,730.24,732.52,NOT_FOUND
6113,Barack Obama did not vote to raise taxes.,25,34_2008,1,1,12735,12777,,"{""Premise"": 8, ""O"": 1}",Premise,Barack Obama did not vote to raise taxes.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,732.52,735.04,NOT_FOUND
6114,"The vote she's referring to, John McCain voted the exact same way.",25,34_2008,2,2,12777,12844,,"{""Premise"": 14, ""O"": 1}",Premise,"The vote she's referring to, John McCain voted the exact same way.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,735.04,738.32,NOT_FOUND
6115,It was a budget procedural vote.,25,34_2008,3,3,12844,12877,,"{""Premise"": 6, ""O"": 1}",Premise,It was a budget procedural vote.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,738.32,740.28,NOT_FOUND
6116,John McCain voted the same way.,25,34_2008,4,4,12877,12909,,"{""Premise"": 6, ""O"": 1}",Premise,John McCain voted the same way.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,740.28,741.76,NOT_FOUND
6117,It did not raise taxes.,25,34_2008,5,5,12909,12933,,"{""Premise"": 5, ""O"": 1}",Premise,It did not raise taxes.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,741.76,742.84,NOT_FOUND
6118,"Number two, using the standard that the governor uses, John McCain voted 477 times to raise taxes.",25,34_2008,6,6,12933,13032,,"{""O"": 4, ""Premise"": 16}",Premise,"Number two, using the standard that the governor uses, John McCain voted 477 times to raise taxes.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,742.84,750.92,NOT_FOUND
6119,"It's a bogus standard it but if you notice, Gwen, the governor did not answer the question about deregulation, did not answer the question of defending John McCain about not going along with the deregulation, letting Wall Street run wild.",25,34_2008,7,7,13032,13271,,"{""Claim"": 5, ""O"": 10, ""Premise"": 31}",Premise,"It's a bogus standard it but if you notice, Gwen, the governor did not answer the question about deregulation, did not answer the question of defending John McCain about not going along with the deregulation, letting Wall Street run wild.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,750.92,766.24,NOT_FOUND
6120,He did support deregulation almost across the board.,25,34_2008,8,8,13271,13324,,"{""Claim"": 8, ""O"": 1}",Claim,He did support deregulation almost across the board.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,766.24,770.48,NOT_FOUND
6121,That's why we got into so much trouble.,25,34_2008,9,9,13324,13364,,"{""Claim"": 9, ""O"": 1}",Claim,That's why we got into so much trouble.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,770.48,771.92,NOT_FOUND
6122,PALIN: I'm still on the tax thing because I want to correct you on that again.,27,34_2008,0,0,13445,13524,,"{""O"": 19}",O, I'm still on the tax thing because I want to correct you on that again.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,774.16,776.72,NOT_FOUND
6123,And I want to let you know what I did as a mayor and as a governor.,27,34_2008,1,1,13524,13592,,"{""O"": 18}",O,And I want to let you know what I did as a mayor and as a governor.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,776.72,779.68,NOT_FOUND
6124,"And I may not answer the questions the way that either the moderator or you want to hear, but I'm going to talk straight to the American people and let them know my track record also.",27,34_2008,2,2,13592,13776,,"{""O"": 39}",O,"And I may not answer the questions the way that either the moderator or you want to hear, but I'm going to talk straight to the American people and let them know my track record also.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,779.68,787.32,NOT_FOUND
6125,"As mayor, every year I was in office I did reduce taxes.",27,34_2008,3,3,13776,13833,,"{""Claim"": 13, ""O"": 1}",Claim,"As mayor, every year I was in office I did reduce taxes.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,787.32,790.84,NOT_FOUND
6126,I eliminated personal property taxes and eliminated small business inventory taxes and as governor we suspended our state fuel tax.,27,34_2008,4,4,13833,13965,,"{""Premise"": 20, ""O"": 1}",Premise,I eliminated personal property taxes and eliminated small business inventory taxes and as governor we suspended our state fuel tax.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,790.84,799.04,NOT_FOUND
6127,We did all of those things knowing that that is how our economy would be heated up.,27,34_2008,5,5,13965,14049,,"{""Claim"": 17, ""O"": 1}",Claim,We did all of those things knowing that that is how our economy would be heated up.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,799.04,803.16,NOT_FOUND
6128,"Now, as for John McCain's adherence to rules and regulations and pushing for even harder and tougher regulations, that is another thing that he is known for though.",27,34_2008,6,6,14049,14214,,"{""O"": 22, ""Claim"": 10}",O,"Now, as for John McCain's adherence to rules and regulations and pushing for even harder and tougher regulations, that is another thing that he is known for though.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,803.16,814.08,NOT_FOUND
6129,Look at the tobacco industry.,27,34_2008,7,7,14214,14244,,"{""O"": 6}",O,Look at the tobacco industry.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,814.08,815.52,NOT_FOUND
6130,Look at campaign finance reform.,27,34_2008,8,8,14244,14277,,"{""O"": 6}",O,Look at campaign finance reform.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,815.52,817.04,NOT_FOUND
6131,"BIDEN: Well Gwen, where I come from, it's called fairness, just simple fairness.",29,34_2008,0,0,14839,14920,,"{""O"": 6, ""Claim"": 13}",Claim," Well Gwen, where I come from, it's called fairness, just simple fairness.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,851.12,855.6,NOT_FOUND
6132,The middle class is struggling.,29,34_2008,1,1,14920,14952,,"{""Claim"": 5, ""O"": 1}",Claim,The middle class is struggling.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,855.6,857.76,NOT_FOUND
6133,"The middle class under John McCain's tax proposal, 100 million families, middle class families, households to be precise, they got not a single change, they got not a single break in taxes.",29,34_2008,2,2,14952,15142,,"{""Premise"": 38, ""O"": 1}",Premise,"The middle class under John McCain's tax proposal, 100 million families, middle class families, households to be precise, they got not a single change, they got not a single break in taxes.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,857.76,872.4,NOT_FOUND
6134,"No one making less than $250,000 under Barack Obama's plan will see one single penny of their tax raised whether it's their capital gains tax, their income tax, investment tax, any tax.",29,34_2008,3,3,15142,15328,,"{""Claim"": 38, ""O"": 1}",Claim,"No one making less than $250,000 under Barack Obama's plan will see one single penny of their tax raised whether it's their capital gains tax, their income tax, investment tax, any tax.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,872.4,886.0,NOT_FOUND
6135,"And 95 percent of the people in the United States of America making less than $150,000 will get a tax break.Now, that seems to me to be simple fairness.",29,34_2008,4,4,15328,15481,,"{""Claim"": 30, ""O"": 2}",Claim,"And 95 percent of the people in the United States of America making less than $150,000 will get a tax break.Now, that seems to me to be simple fairness.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,886.0,896.4,NOT_FOUND
6136,The economic engine of America is the middle class.,29,34_2008,5,5,15481,15533,,"{""Claim"": 9, ""O"": 1}",Claim,The economic engine of America is the middle class.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,896.4,899.6,NOT_FOUND
6137,It's the people listening to this broadcast.,29,34_2008,6,6,15533,15578,,"{""Claim"": 8, ""O"": 1}",Claim,It's the people listening to this broadcast.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,899.6,901.68,NOT_FOUND
6138,"When you do well, America does well.",29,34_2008,7,7,15578,15615,,"{""Claim"": 8, ""O"": 1}",Claim,"When you do well, America does well.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,901.68,904.84,NOT_FOUND
6139,Even the wealthy do well.,29,34_2008,8,8,15615,15641,,"{""Claim"": 5, ""O"": 1}",Claim,Even the wealthy do well.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,904.84,906.44,NOT_FOUND
6140,This is not punitive.,29,34_2008,9,9,15641,15663,,"{""Claim"": 4, ""O"": 1}",Claim,This is not punitive.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,906.44,908.44,NOT_FOUND
6141,"John wants to add $300 million, billion in new tax cuts per year for corporate America and the very wealthy while giving virtually nothing to the middle class.",29,34_2008,10,10,15663,15823,,"{""Claim"": 30, ""O"": 1}",Claim,"John wants to add $300 million, billion in new tax cuts per year for corporate America and the very wealthy while giving virtually nothing to the middle class.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,908.44,918.6,NOT_FOUND
6142,We have a different value set.,29,34_2008,11,11,15823,15854,,"{""Claim"": 6, ""O"": 1}",Claim,We have a different value set.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,918.6,920.16,NOT_FOUND
6143,The middle class is the economic engine.,29,34_2008,12,12,15854,15895,,"{""Claim"": 7, ""O"": 1}",Claim,The middle class is the economic engine.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,920.16,922.76,NOT_FOUND
6144,It's fair.,29,34_2008,13,13,15895,15906,,"{""Claim"": 3, ""O"": 1}",Claim,It's fair.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,922.76,923.76,NOT_FOUND
6145,"They deserve the tax breaks, not the super wealthy who are doing pretty well.",29,34_2008,14,14,15906,15984,,"{""Claim"": 15, ""O"": 1}",Claim,"They deserve the tax breaks, not the super wealthy who are doing pretty well.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,923.76,929.12,NOT_FOUND
6146,They don't need any more tax breaks.,29,34_2008,15,15,15984,16021,,"{""Claim"": 8, ""O"": 1}",Claim,They don't need any more tax breaks.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,929.12,931.16,NOT_FOUND
6147,"And by the way, they'll pay no more than they did under Ronald Reagan.",29,34_2008,16,16,16021,16092,,"{""O"": 6, ""Claim"": 11}",Claim,"And by the way, they'll pay no more than they did under Ronald Reagan.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,931.16,935.08,NOT_FOUND
6148,PALIN: I do take issue with some of the principle there with that redistribution of wealth principle that seems to be espoused by you.,31,34_2008,0,0,16112,16247,,"{""O"": 3, ""Claim"": 23}",Claim, I do take issue with some of the principle there with that redistribution of wealth principle that seems to be espoused by you.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,936.56,942.84,NOT_FOUND
6149,"But when you talk about Barack's plan to tax increase affecting only those making $250,000 a year or more, you're forgetting the millions of small businesses that are going to fit into that category.",31,34_2008,1,1,16247,16447,,"{""O"": 2, ""Claim"": 37}",Claim,"But when you talk about Barack's plan to tax increase affecting only those making $250,000 a year or more, you're forgetting the millions of small businesses that are going to fit into that category.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,942.84,954.88,NOT_FOUND
